date,country,avg_temp,min_temp,max_temp,dewpoint,humidity,precip_mm,rain_mm,snow_mm,snow_depth_cm,pressure_msl,cloud_cover,wind_speed_avg,wind_speed_max,wind_gust_max,wind_dir_mode,shortwave_rad_MJ,vpd,hdd18,cdd18,delta_temp,delta_humidity
2018-05-15,USA,23.80416667,17.9,32.9,18.40416667,75.29166667,9.8,9.8,0,0,1010.0875,88.625,3.248333333,6.44,13.7,214.1608804,6478,7.286543979,0,5.804166667,15,-6.791666667
2018-05-16,USA,20.42083333,18,22.2,19.31666667,93.5,24.9,24.9,0,0,1012.258333,99.875,2.08875,4.55,9.1,83.32588657,1381,1.559930829,0,2.420833333,4.2,18.20833333
2018-05-17,USA,18.42916667,17.3,19.8,17.87083333,96.58333333,47.5,47.5,0,0,1012.629167,100,2.935,3.83,10.9,53.37700116,863,0.724451949,0,0.429166667,2.5,3.083333333
2018-05-18,USA,17.47916667,13.2,20.6,16.6,94.79166667,54.9,54.9,0,0,1016.933333,100,5.005416667,7.35,14.9,64.62847701,1533,1.040290812,0.520833333,0,7.4,-1.791666667
2018-05-19,USA,16.52916667,13.2,21.3,15.92916667,96.29166667,16.9,16.9,0,0,1017.079167,98.08333333,3.209166667,5.57,10.9,97.26994929,1382,0.697412169,1.470833333,0,8.1,1.5
2018-05-20,USA,23.62916667,20.5,28.7,20.41666667,83.5,4,4,0,0,1013.608333,72.25,3.170833333,4.59,10.6,235.2390584,5529,4.814934695,0,5.629166667,8.2,-12.79166667
2018-05-21,USA,21.88333333,17.3,26.4,16.6125,73.45833333,0,0,0,0,1017.829167,87.25,2.285416667,3.19,7.4,78.43006522,6097,6.967687635,0,3.883333333,9.1,-10.04166667
2018-05-22,USA,20.35833333,18.2,24.8,18.1,86.95833333,19.8,19.8,0,0,1015.025,97.54166667,2.457916667,3.94,9.6,182.6251375,1853,3.11781185,0,2.358333333,6.6,13.5
2018-05-23,USA,22.21666667,18.5,26.5,17.62916667,77.20833333,0.6,0.6,0,0,1012.775,44.08333333,3.156666667,5.45,11.6,302.6586901,5972,6.106000211,0,4.216666667,8,-9.75
2018-05-24,USA,21.6,15.2,27.8,12.675,60.83333333,0,0,0,0,1017.7875,0,2.349583333,3.55,6.6,0.280701847,8153,10.10559818,0,3.6,12.6,-16.375
2018-05-25,USA,23.1625,16,29.4,17.1375,71.20833333,0,0,0,0,1013.6125,46.5,3.141666667,4.29,8.9,204.486464,7837,8.168683645,0,5.1625,13.4,10.375
2018-05-26,USA,24.44583333,20.2,29.5,21.05833333,82.16666667,5.4,5.4,0,0,1008.529167,59.625,2.84125,4.13,9.5,216.3535376,5740,5.465390513,0,6.445833333,9.3,10.95833333
2018-05-27,USA,23.57083333,20.8,28.1,21.82916667,90.41666667,25.5,25.5,0,0,1010.208333,97.45833333,2.08,3.56,8.5,224.4418428,3991,2.786748617,0,5.570833333,7.3,8.25
2018-05-28,USA,19.59166667,16.5,23.1,18.15,91.625,0.6,0.6,0,0,1014.195833,100,2.840416667,4.83,8.2,89.10892127,2207,1.909354024,0,1.591666667,6.6,1.208333333
2018-05-29,USA,22.86666667,19.5,27.5,20.50833333,87.58333333,0.1,0.1,0,0,1012.970833,95.875,1.272083333,2.42,5.8,144.2829052,3467,3.460351601,0,4.866666667,8,-4.041666667
2018-05-30,USA,22.80833333,19.8,26.5,21.04166667,90.20833333,4.6,4.6,0,0,1013.404167,95.08333333,2.856666667,4.6,9.4,133.7700034,3457,2.719177861,0,4.808333333,6.7,2.625
2018-05-31,USA,22.67916667,20.1,27.7,21.4375,93,10.1,10.1,0,0,1010.654167,96.08333333,2.570416667,4.37,9.6,132.7679494,3035,1.92876538,0,4.679166667,7.6,2.791666667
2018-06-01,USA,24.91666667,20.8,30.3,21.12916667,81.5,3.1,3.1,0,0,1006.204167,90.16666667,1.80375,3,7,267.6147268,5700,5.831361994,0,6.916666667,9.5,-11.5
2018-06-02,USA,23.15833333,21.5,25.4,21.64166667,91.375,30.9,30.9,0,0,1004.866667,99.125,1.83625,3.27,7.3,359.756313,2448,2.446442767,0,5.158333333,3.9,9.875
2018-06-03,USA,18.0875,13.4,21.7,17.24583333,94.79166667,25.9,25.9,0,0,1007.204167,100,4.1575,6.47,13.4,40.09450172,754,1.080922929,0,0.0875,8.3,3.416666667
2018-06-04,USA,18.36666667,12.5,24.5,13.37916667,74.54166667,0.2,0.2,0,0,1006.470833,55.54166667,2.800416667,5.08,10.5,311.8191845,5728,5.376944679,0,0.366666667,12,-20.25
2018-06-05,USA,20.34166667,13.4,26.7,13.11666667,65.45833333,0.2,0.2,0,0,1005.1875,23.95833333,3.47875,6.28,14.7,284.4498423,7266,8.249226822,0,2.341666667,13.3,-9.083333333
2018-06-06,USA,17.975,14.7,21.6,13.66666667,76.66666667,1.6,1.6,0,0,1008.1375,54.20833333,3.106666667,4.04,8.5,333.5984305,5319,4.80840972,0.025,0,6.9,11.20833333
2018-06-07,USA,19.3,13.7,24.6,14.79583333,76.625,0.3,0.3,0,0,1015.441667,66.66666667,1.786666667,2.86,7,236.0352979,6155,5.233330866,0,1.3,10.9,-0.0416666667
2018-06-08,USA,22.27916667,15.7,28,18.48333333,80.79166667,0.4,0.4,0,0,1017.804167,68.95833333,1.642083333,2.4,5.8,189.2753495,6260,5.165610887,0,4.279166667,12.3,4.166666667
2018-06-09,USA,22.62083333,19.5,26.8,20.92083333,90.33333333,9.8,9.8,0,0,1015.879167,80.875,1.72875,2.72,6.6,127.7276132,4334,2.654126876,0,4.620833333,7.3,9.541666667
2018-06-10,USA,21.69583333,17.2,26.1,20.25416667,91.91666667,10.3,10.3,0,0,1011.858333,97.79166667,2.72625,5.25,9.9,96.206845,3701,2.09787498,0,3.695833333,8.9,1.583333333
2018-06-11,USA,16.90416667,15.4,19.9,14.55833333,86.79166667,9.2,9.2,0,0,1013.104167,99.95833333,3.349166667,4.78,9.8,52.20196026,2788,2.543915074,1.095833333,0,4.5,-5.125
2018-06-12,USA,18.67083333,12.3,24.4,14.19583333,77.08333333,0.1,0.1,0,0,1018.5875,61.25,2.49125,4.14,9.1,133.3116224,7130,4.933206044,0,0.670833333,12.1,-9.708333333
2018-06-13,USA,23.1875,18,29.2,19.9625,83.25,0.5,0.5,0,0,1011.045833,85.75,3.3625,4.39,12.5,207.7516052,5069,4.759440471,0,5.1875,11.2,6.166666667
2018-06-14,USA,23.59583333,20.2,27.4,16.13333333,66.08333333,0,0,0,0,1010.1125,42.41666667,3.58125,5.01,10.6,298.5919984,8049,9.877524787,0,5.595833333,7.2,-17.16666667
2018-06-15,USA,21.51666667,16.2,26.7,13.1375,61,0,0,0,0,1012.533333,17.79166667,2.884166667,3.89,8.7,321.6701497,8059,10.01144061,0,3.516666667,10.5,-5.083333333
2018-06-16,USA,22.84166667,15.3,28.9,15.20833333,66,0,0,0,0,1014.266667,47.41666667,1.605416667,2.3,5.7,256.2250863,8037,9.460992294,0,4.841666667,13.6,5
2018-06-17,USA,25.67083333,20.3,30.8,19.76666667,71.58333333,0.4,0.4,0,0,1014.770833,76.66666667,1.5725,2.59,6.3,180.167448,6730,9.367792831,0,7.670833333,10.5,5.583333333
2018-06-18,USA,27.07083333,21,32.3,22.34166667,77.29166667,0.3,0.3,0,0,1012.95,73.75,2.113333333,3.94,7.8,223.3597798,6675,8.129999201,0,9.070833333,11.3,5.708333333
2018-06-19,USA,26.95416667,23.1,31.7,22.50833333,77.5,2.2,2.2,0,0,1007.808333,74.58333333,2.95625,4.88,13.5,294.367489,6036,8.000470116,0,8.954166667,8.6,0.208333333
2018-06-20,USA,24.20833333,19.7,28.4,19.53333333,76.20833333,2.2,2.2,0,0,1007.55,63.16666667,1.800416667,2.5,5.5,255.2682147,5905,7.188495907,0,6.208333333,8.7,-1.291666667
2018-06-21,USA,24.3625,21.8,27.3,22.0625,87.54166667,11.5,11.5,0,0,1005.141667,84.625,1.4975,2.9,8.4,43.13853272,5148,3.799120333,0,6.3625,5.5,11.33333333
2018-06-22,USA,20.85416667,17.9,22.5,19.55833333,92.41666667,36.9,36.9,0,0,1008.345833,99.20833333,4.076666667,6.17,12.1,85.43620667,1740,1.86915098,0,2.854166667,4.6,4.875
2018-06-23,USA,22.24583333,17.9,27.3,19.8625,87.375,5.2,5.2,0,0,1006.583333,79.125,2.204166667,3.98,8.9,108.5114285,3974,3.388307452,0,4.245833333,9.4,-5.041666667
2018-06-24,USA,24.4,20.2,30.7,21.5125,85.29166667,4.8,4.8,0,0,1007.979167,42.79166667,1.85625,3.29,10.5,251.8568483,5794,4.495326527,0,6.4,10.5,-2.083333333
2018-06-25,USA,23.69166667,20.1,28,17.97916667,72.33333333,0,0,0,0,1014.283333,82.66666667,2.92875,4.74,9.2,341.3358219,6355,8.103949797,0,5.691666667,7.9,-12.95833333
2018-06-26,USA,21.47916667,16.3,27.1,14.9,67.04166667,0,0,0,0,1018.904167,83.66666667,2.715833333,4.49,9.8,104.3014437,6580,8.441132052,0,3.479166667,10.8,-5.291666667
2018-06-27,USA,22.69583333,18.5,26.8,19.925,85.08333333,4.9,4.9,0,0,1012.545833,92.20833333,3.245416667,5.73,12,177.4972289,4206,4.114262519,0,4.695833333,8.3,18.04166667
2018-06-28,USA,25.55833333,21.4,29.3,21.43333333,79.54166667,1.1,1.1,0,0,1007.233333,31.95833333,2.89625,4.35,9.2,260.0188721,6553,6.699428167,0,7.558333333,7.9,-5.541666667
2018-06-29,USA,25.82916667,20.3,31.2,19.8625,71.5,0,0,0,0,1012.833333,41.20833333,2.122083333,3.55,6.7,306.1313195,7307,9.4837826,0,7.829166667,10.9,-8.041666667
2018-06-30,USA,26.73333333,20.4,32.4,20.42916667,71.125,0,0,0,0,1014.925,59.625,1.828333333,3,7.3,237.383537,7762,10.13495302,0,8.733333333,12,-0.375
2018-07-01,USA,27.32083333,20.9,33.4,21.19583333,71.41666667,0,0,0,0,1014.508333,20,1.745,2.8,6.4,209.3897037,7917,10.38432818,0,9.320833333,12.5,0.291666667
2018-07-02,USA,29.17916667,22.7,34.8,23.5625,74.875,0,0,0,0,1014.420833,8,1.792916667,2.62,6.2,194.9339924,7535,10.16894014,0,11.17916667,12.1,3.458333333
2018-07-03,USA,28.93333333,24,33.5,24.7625,79.625,2.3,2.3,0,0,1017.525,28.16666667,1.51625,4.79,9.8,32.58873243,6375,8.130177316,0,10.93333333,9.5,4.75
2018-07-04,USA,28.2125,24.4,32,23.825,79,0.4,0.4,0,0,1020.8875,68.83333333,1.597916667,3.14,7.6,111.413978,5912,8.036599252,0,10.2125,7.6,-0.625
2018-07-05,USA,27.69583333,24.5,31.3,24.12916667,82.20833333,0.5,0.5,0,0,1021.0125,81.625,1.848333333,3.81,7.1,161.2028306,5465,6.606935937,0,9.695833333,6.8,3.208333333
2018-07-06,USA,25.92916667,24.2,27.4,23.64583333,87.375,5.6,5.6,0,0,1016.533333,98.29166667,2.3425,3.48,7.4,274.9943842,2384,4.226080364,0,7.929166667,3.2,5.166666667
2018-07-07,USA,21.75,18,25.1,12.49166667,56.20833333,0,0,0,0,1022.041667,61.95833333,3.57625,5.05,9.8,50.26766442,7736,11.40295739,0,3.75,7.1,-31.16666667
2018-07-08,USA,21.4875,15.8,27,13.8625,65.79166667,0,0,0,0,1023.666667,0,2.3325,3.26,8.3,54.93967875,8203,8.765745165,0,3.4875,11.2,9.583333333
2018-07-09,USA,23.2,15,30,14.175,62.16666667,0,0,0,0,1019.804167,4.208333333,1.409166667,2.91,5.5,181.7327999,8177,10.75829765,0,5.2,15,-3.625
2018-07-10,USA,27.00416667,19.2,34.7,16.23333333,54.58333333,0,0,0,0,1012.395833,8.375,2.43,3.5,7.1,299.2563088,7902,16.19654528,0,9.004166667,15.5,-7.583333333
2018-07-11,USA,27.67083333,22.9,33.2,17.30416667,56.41666667,0,0,0,0,1011.0625,37.625,2.388333333,3.51,8.6,344.9402061,6674,16.16107384,0,9.670833333,10.3,1.833333333
2018-07-12,USA,25.72916667,20.5,32.8,13.85,49.66666667,0,0,0,0,1017.2125,26.75,2.71625,5.24,12,61.49878684,7248,16.65025288,0,7.729166667,12.3,-6.75
2018-07-13,USA,24.9625,19.4,30,16.6625,64,0,0,0,0,1019.683333,45.83333333,2.343333333,4.03,9,110.8644127,7107,11.37855147,0,6.9625,10.6,14.33333333
2018-07-14,USA,25.99583333,19.4,32.3,15.2,54.875,0,0,0,0,1017.1875,18.25,2.658333333,4.22,9.5,197.723318,7738,15.16476152,0,7.995833333,12.9,-9.125
2018-07-15,USA,26.78333333,22,33.3,18.77083333,62.25,0.7,0.7,0,0,1013.391667,83.875,2.078333333,3.45,6.9,234.1052828,5004,13.28902074,0,8.783333333,11.3,7.375
2018-07-16,USA,27.48333333,22.8,33.2,22.4375,75.83333333,1.6,1.6,0,0,1011.908333,38.75,1.925833333,3.5,10.5,207.2257664,6040,8.863597572,0,9.483333333,10.4,13.58333333
2018-07-17,USA,26.5125,23.9,31.6,23.67916667,85.125,22.5,22.5,0,0,1008.045833,58.04166667,2.261666667,3.88,12.2,219.0366634,4513,5.153639647,0,8.5125,7.7,9.291666667
2018-07-18,USA,25.17083333,19.5,30.6,14.75,56.58333333,0,0,0,0,1010.595833,20.79166667,3.49,4.86,9.3,329.8218254,7630,13.89400879,0,7.170833333,11.1,-28.54166667
2018-07-19,USA,25.13333333,19.8,30.5,13.98333333,52.54166667,0,0,0,0,1014.870833,59.58333333,2.1925,3.72,7.9,88.37062241,7316,15.15355798,0,7.133333333,10.7,-4.041666667
2018-07-20,USA,25.00416667,20.4,29.2,16.68333333,63.04166667,0.5,0.5,0,0,1015.583333,66.79166667,2.725,4.48,10.2,134.3810416,5904,11.71048449,0,7.004166667,8.8,10.5
2018-07-21,USA,21.0875,18.6,22.7,19.16666667,89.04166667,92.8,92.8,0,0,1009.3875,96.95833333,4.631666667,7.38,15,67.6104943,1094,2.740025599,0,3.0875,4.1,26
2018-07-22,USA,21.14583333,16.9,25.1,19.54583333,90.75,57.4,57.4,0,0,1005.916667,80.20833333,3.042916667,6.33,13,149.6091082,3223,2.321167916,0,3.145833333,8.2,1.708333333
2018-07-23,USA,23.5125,21,26.6,22.7125,95.29166667,73.3,73.3,0,0,1011.15,99.125,3.304583333,4.7,13.2,124.4438949,2365,1.36433953,0,5.5125,5.6,4.541666667
2018-07-24,USA,23.76666667,22.6,26.2,22.89166667,94.875,35.3,35.3,0,0,1013.895833,99.41666667,3.725,6.28,12.1,146.6936615,1941,1.507970614,0,5.766666667,3.6,-0.416666667
2018-07-25,USA,23.5,22.3,24.7,22.7125,95.41666667,85.9,85.9,0,0,1010.3375,97.875,2.792916667,4.21,8.9,176.2091548,1976,1.327118271,0,5.5,2.4,0.541666667
2018-07-26,USA,24.95416667,21,29.9,21.89166667,84.41666667,1.6,1.6,0,0,1009.9375,51.08333333,1.998333333,2.73,7.6,262.6767307,6131,4.922992741,0,6.954166667,8.9,-11
2018-07-27,USA,25.23333333,20.5,30.4,21.99583333,83.5,6.2,6.2,0,0,1011.75,44.83333333,1.74875,4.59,10,189.3991782,5993,5.299920481,0,7.233333333,9.9,-0.916666667
2018-07-28,USA,24.35833333,20.7,28.7,19.76666667,77.75,1,1,0,0,1013.354167,42.79166667,2.052083333,3.26,7.4,311.7576178,5999,6.783359025,0,6.358333333,8,-5.75
2018-07-29,USA,23.8125,19,28.1,17.60416667,69.66666667,0.1,0.1,0,0,1016.270833,47.20833333,1.79875,3.41,6.6,16.3211036,6591,8.949851364,0,5.8125,9.1,-8.083333333
2018-07-30,USA,22.6,20.6,24.6,19.9625,85.5,4.3,4.3,0,0,1015.991667,76.58333333,2.547916667,4.66,10.1,88.09178783,3130,3.976161796,0,4.6,4,15.83333333
2018-07-31,USA,23.28333333,20.5,27.3,21.34583333,89.375,8.5,8.5,0,0,1015.295833,97.5,2.574583333,3.58,7.9,106.4984976,3139,3.036566692,0,5.283333333,6.8,3.875
2018-08-01,USA,26.0625,23.1,29.9,22.90416667,84,2.1,2.1,0,0,1013.7,71.04166667,3.98125,5.9,15.1,193.4230479,5652,5.39820647,0,8.0625,6.8,-5.375
2018-08-02,USA,25.3625,23.4,29.6,23.44166667,89.41666667,5.3,5.3,0,0,1015.858333,92.79166667,3.039583333,5.46,15.4,199.0625709,4338,3.425639878,0,7.3625,6.2,5.416666667
2018-08-03,USA,24.22916667,22.8,26.9,22.4375,90,10.1,10.1,0,0,1017.229167,95.16666667,3.60625,5.41,13.6,197.4500195,3544,3.025208579,0,6.229166667,4.1,0.583333333
2018-08-04,USA,24.88333333,21.9,28.6,22.18333333,85.79166667,3.6,3.6,0,0,1016.95,53.20833333,2.274583333,3.96,7.8,239.4149807,5398,4.469700842,0,6.883333333,6.7,-4.208333333
2018-08-05,USA,25.96666667,19.9,31,21.9625,80.08333333,0.2,0.2,0,0,1018.1125,23.125,1.424583333,2.11,5.1,239.9255513,6111,6.681687027,0,7.966666667,11.1,-5.708333333
2018-08-06,USA,26.82083333,22.1,31.5,23.0875,81.91666667,0,0,0,0,1016.025,24.5,1.489583333,2.9,5.6,235.81299,6084,6.379863708,0,8.820833333,9.4,1.833333333
2018-08-07,USA,26.13333333,22.9,30.4,24.0875,89.04166667,11.4,11.4,0,0,1012.479167,51.125,1.572916667,2.91,6.8,221.5635688,5233,3.712711056,0,8.133333333,7.5,7.125
2018-08-08,USA,26.09166667,22.2,30.5,23.55416667,87.08333333,23.4,23.4,0,0,1009.904167,69.79166667,1.660833333,3.05,9.6,261.119381,5952,4.365442896,0,8.091666667,8.3,-1.958333333
2018-08-09,USA,25.825,22.2,29.8,22.37916667,82.375,0.7,0.7,0,0,1008.541667,47.20833333,2.4525,3.8,9.1,290.605656,5968,5.863524513,0,7.825,7.6,-4.708333333
2018-08-10,USA,26.0625,21.5,30.4,21,74.79166667,0.2,0.2,0,0,1009.529167,59.45833333,2.1275,3.34,6.2,290.1383119,6115,8.504986755,0,8.0625,8.9,-7.583333333
2018-08-11,USA,25.07916667,21.5,30.1,22.3625,85.625,12.6,12.6,0,0,1009.845833,70.66666667,1.27875,3.57,9.9,283.7150602,4592,4.575197949,0,7.079166667,8.6,10.83333333
2018-08-12,USA,23.9625,21.4,27.7,22.21666667,90.54166667,6,6,0,0,1012.775,91.125,1.366666667,2.69,7.9,2.952402972,4085,2.815942359,0,5.9625,6.3,4.916666667
2018-08-13,USA,23.1625,20.1,27.2,21.075,88.66666667,12.1,12.1,0,0,1012.029167,67.70833333,1.859583333,2.62,8,314.6153083,5390,3.215458685,0,5.1625,7.1,-1.875
2018-08-14,USA,23.1125,18.7,27.8,18.86666667,78.75,0,0,0,0,1010.683333,48.41666667,2.954166667,4.01,10.6,282.6947111,6100,6.010798857,0,5.1125,9.1,-9.916666667
2018-08-15,USA,25.39166667,20.1,31.1,20.05,74.29166667,0,0,0,0,1012.808333,55.41666667,2.512916667,3.13,7.2,283.4562564,6601,8.335765672,0,7.391666667,11,-4.458333333
2018-08-16,USA,25.79583333,20.2,30.8,21.44166667,78.25,0.1,0.1,0,0,1015.458333,71.04166667,1.639166667,2.42,5.8,226.7013302,5768,7.223355881,0,7.795833333,10.6,3.958333333
2018-08-17,USA,26.84166667,23,31.9,23.02916667,80.625,0.5,0.5,0,0,1013.770833,80.58333333,2.329583333,4.39,9.4,203.9199529,4560,6.843938725,0,8.841666667,8.9,2.375
2018-08-18,USA,25.91666667,23.2,30.1,23.14583333,85.5,3.6,3.6,0,0,1009.154167,94.25,1.754583333,2.73,8,245.4039484,3907,4.850128771,0,7.916666667,6.9,4.875
2018-08-19,USA,23.45833333,20,27.3,20.2625,83.5,0.5,0.5,0,0,1010.529167,54.16666667,2.96875,3.82,8.4,346.1719993,5003,4.765644583,0,5.458333333,7.3,-2
2018-08-20,USA,22.59166667,20.8,25.5,20.44583333,88,2.4,2.4,0,0,1015.283333,86.375,2.908333333,4.18,8.8,69.42651284,3153,3.288953332,0,4.591666667,4.7,4.5
2018-08-21,USA,23.725,21.7,26.6,22.575,93.29166667,31.3,31.3,0,0,1011.6125,91.08333333,3.029583333,5.32,10.9,144.43134,2785,1.968907851,0,5.725,4.9,5.291666667
2018-08-22,USA,24.50416667,21.8,28.5,20.1875,78.5,1.7,1.7,0,0,1006.8625,27.33333333,3.434166667,4.84,9.9,276.3114431,5200,6.612142562,0,6.504166667,6.7,-14.79166667
2018-08-23,USA,20.99166667,16.8,26.3,13.73333333,64.75,0,0,0,0,1014.275,16.54166667,3.343333333,4.68,9.4,316.3259381,6561,8.762207618,0,2.991666667,9.5,-13.75
2018-08-24,USA,21.3875,15.1,27.1,15.32916667,71.04166667,0,0,0,0,1019.508333,2.75,1.610833333,2.28,5.2,222.203996,6763,7.375167227,0,3.3875,12,6.291666667
2018-08-25,USA,21.53333333,17.4,26.3,16.24583333,74.16666667,0,0,0,0,1020.745833,58.79166667,1.74125,2.79,6,181.7380121,5419,6.638274685,0,3.533333333,8.9,3.125
2018-08-26,USA,23.74583333,18.2,29.3,19.2875,77.29166667,0,0,0,0,1017.679167,26.66666667,2.423333333,3.48,7.9,202.7811809,6013,6.673292892,0,5.745833333,11.1,3.125
2018-08-27,USA,25.80833333,20.9,31.3,23.04166667,85.625,2.9,2.9,0,0,1016.2625,54.54166667,1.570833333,2.34,7.2,268.0667818,5045,4.777591318,0,7.808333333,10.4,8.333333333
2018-08-28,USA,27.52916667,22.4,32.8,24.19583333,83.41666667,0.3,0.3,0,0,1015.583333,52.95833333,1.54,2.48,5.5,231.948123,5823,6.098575838,0,9.529166667,10.4,-2.208333333
2018-08-29,USA,27.82083333,23.3,32.6,23.57916667,79.25,0.5,0.5,0,0,1013.983333,18.20833333,1.9575,3.71,7.8,219.9167791,5262,7.761903231,0,9.820833333,9.3,-4.166666667
2018-08-30,USA,27.40416667,24,31.3,21.7625,72.375,0.5,0.5,0,0,1014.5875,74.04166667,1.854166667,3.41,6.4,316.8151032,5165,10.08521693,0,9.404166667,7.3,-6.875
2018-08-31,USA,24.7375,22.1,27.1,22.64583333,88.45833333,5.7,5.7,0,0,1017.7,83.58333333,2.199166667,4.3,9.1,88.13639712,3737,3.599364596,0,6.7375,5,16.08333333
2018-09-01,USA,24.32083333,22,27.4,22.62083333,90.66666667,15.6,15.6,0,0,1020.066667,91.5,1.94125,4.48,9.5,93.72261527,3518,2.839073122,0,6.320833333,5.4,2.208333333
2018-09-02,USA,25.48333333,21.6,29.9,22.8375,86.375,0.9,0.9,0,0,1020.075,75.54166667,1.16875,2,6.4,148.1978351,4456,4.441927958,0,7.483333333,8.3,-4.291666667
2018-09-03,USA,26.3,23.4,31.1,23.84166667,87.5,10.8,10.8,0,0,1021.133333,63.91666667,1.235416667,3.36,6.6,194.5646451,4391,4.276893335,0,8.3,7.7,1.125
2018-09-04,USA,27.02916667,23.1,31.3,24.67916667,88.20833333,1,1,0,0,1020.520833,65.04166667,1.073333333,1.66,4.5,317.1440744,5111,4.21132946,0,9.029166667,8.2,0.708333333
2018-09-05,USA,27.40833333,23.3,31.9,24.17083333,83.95833333,0.4,0.4,0,0,1019.65,48.41666667,1.245833333,2.35,5.3,216.9060073,5183,5.85785047,0,9.408333333,8.6,-4.25
2018-09-06,USA,27.7375,22.7,32.5,22.73333333,75.70833333,0.1,0.1,0,0,1017.575,15.29166667,1.770416667,3.85,7.3,205.818897,5749,9.042669558,0,9.7375,9.8,-8.25
2018-09-07,USA,25,22.7,29.3,22.6125,87.33333333,9.4,9.4,0,0,1016.308333,76.79166667,1.820833333,3.5,7.4,12.66097221,3994,4.012518442,0,7,6.6,11.625
2018-09-08,USA,20.5625,16.4,22.5,19.5875,94.25,30.3,30.3,0,0,1014.770833,99.04166667,3.23875,4.84,10,28.75248361,1746,1.392046973,0,2.5625,6.1,6.916666667
2018-09-09,USA,17.17083333,15.5,19.7,16.05,93.20833333,23.7,23.7,0,0,1014.741667,100,5.612083333,7.34,14.5,53.51624308,1135,1.330356443,0.829166667,0,4.2,-1.041666667
2018-09-10,USA,20.81666667,16.8,26.2,18.9375,89.16666667,5.1,5.1,0,0,1013.945833,96.41666667,3.89125,6.04,12.8,80.86375206,2146,2.664064317,0,2.816666667,9.4,-4.041666667
2018-09-11,USA,22.525,20.6,25.3,21.45833333,94,15.2,15.2,0,0,1015.854167,98.5,1.83375,3.14,9.7,31.42764842,2368,1.637836561,0,4.525,4.7,4.833333333
2018-09-12,USA,22.7125,20.4,25.6,21.6375,93.75,19.2,19.2,0,0,1018.704167,92.33333333,1.700416667,2.46,6.6,34.37989979,2138,1.725595611,0,4.7125,5.2,-0.25
2018-09-13,USA,24.25,22.8,27,22.60833333,90.91666667,2.5,2.5,0,0,1018.483333,87.70833333,3.2775,4.74,9.8,56.09030641,2997,2.751329779,0,6.25,4.2,-2.833333333
2018-09-14,USA,23.29166667,21.8,25.6,21.60833333,90.5,10.9,10.9,0,0,1017.4,93.29166667,4.5475,6.26,12.3,59.31103129,2620,2.71641367,0,5.291666667,3.8,-0.416666667
2018-09-15,USA,23.36666667,21.1,27.3,21.1,87.83333333,2.2,2.2,0,0,1017.7625,98.91666667,3.584166667,4.93,10.8,61.88282768,3425,3.494693033,0,5.366666667,6.2,-2.666666667
2018-09-16,USA,22.425,19.1,26.3,19.97083333,86.54166667,1.3,1.3,0,0,1018.35,76.16666667,3.143333333,4.3,9.3,77.05037101,2943,3.651515675,0,4.425,7.2,-1.291666667
2018-09-17,USA,23.29583333,21.9,24.5,22.39583333,94.75,28,28,0,0,1012.575,96.20833333,4.325416667,8.81,20.9,122.0991007,757,1.501553493,0,5.295833333,2.6,8.208333333
2018-09-18,USA,24.13333333,22.3,27.6,22.0125,88.58333333,31.4,31.4,0,0,1006.066667,72.04166667,3.241666667,4.7,9.5,272.6904292,2494,3.433997644,0,6.133333333,5.3,-6.166666667
2018-09-19,USA,24.36666667,20.6,29.1,20.07916667,78.58333333,0,0,0,0,1010.183333,14.41666667,3.07125,4.46,9.5,334.8530278,5180,6.532558258,0,6.366666667,8.5,-10
2018-09-20,USA,22.575,19.2,25.9,19.87083333,85.125,2.3,2.3,0,0,1017.479167,53.875,2.178333333,3.77,7.9,92.24431179,3528,4.072810799,0,4.575,6.7,6.541666667
2018-09-21,USA,22.45,20.8,24.9,19.44166667,83.41666667,0.9,0.9,0,0,1017.845833,73.58333333,3.974166667,5.22,10.9,178.960988,2509,4.506229071,0,4.45,4.1,-1.708333333
2018-09-22,USA,22.09166667,17.4,24.6,18.23333333,79.375,0.6,0.6,0,0,1016.395833,62.375,3.275416667,5.1,10.2,344.700511,2989,5.483650295,0,4.091666667,7.2,-4.041666667
2018-09-23,USA,16.825,15,19.3,15.01666667,89.33333333,34.8,34.8,0,0,1019.441667,99.95833333,3.08625,4.13,8.6,33.15114651,1129,2.044100084,1.175,0,4.3,9.958333333
2018-09-24,USA,17.3875,15.9,18.8,16.5375,94.79166667,15.8,15.8,0,0,1023.2625,99.79166667,4.1425,5.57,10.9,54.46453989,1051,1.034285602,0.6125,0,2.9,5.458333333
2018-09-25,USA,21.4,18.3,24.2,20.53333333,94.875,21.2,21.2,0,0,1019.695833,95.83333333,2.592083333,5.02,9.9,147.1520066,1125,1.306244932,0,3.4,5.9,0.0833333333
2018-09-26,USA,24.11666667,21.7,29,22.20416667,90,11.8,11.8,0,0,1012.320833,88.33333333,2.65875,3.94,9.8,203.5599861,4322,3.004876537,0,6.116666667,7.3,-4.875
2018-09-27,USA,17.61666667,14.6,22.1,13.9375,79.625,6.6,6.6,0,0,1015.620833,96.79166667,3.0275,4.57,9.8,28.18572286,1012,4.105080179,0.383333333,0,7.5,-10.375
2018-09-28,USA,17.90416667,14.7,23.3,14.84166667,83.75,9.3,9.3,0,0,1014.625,85.45833333,2.595,3.97,17.4,307.998032,3633,3.333825701,0.0958333333,0,8.6,4.125
