date,country,category,spend_usd
2019-12-17,USA,ONLINE,44176.07
2019-12-18,USA,SOCIAL,44176.07
2019-12-19,USA,OOH,44176.07
2019-12-20,USA,OOH,44176.07
2019-12-21,USA,OOH,44176.07
2019-12-22,USA,OOH,44176.07
2019-12-23,USA,TV,44176.07
2019-12-24,USA,ONLINE,44176.07
2019-12-25,USA,OOH,44176.07
2019-12-26,USA,SOCIAL,44176.07
2019-12-27,USA,TV,44176.07
2019-12-28,USA,ONLINE,44176.07
2019-12-29,USA,SOCIAL,44176.07
2019-12-30,USA,SOCIAL,44176.07
2019-12-31,USA,SOCIAL,0.0
2020-01-01,USA,SOCIAL,0.0
2020-01-02,USA,OOH,0.0
2020-01-03,USA,OOH,0.0
2020-01-04,USA,TV,0.0
2020-01-05,USA,OOH,0.0
2020-01-06,USA,TV,0.0
2020-01-07,USA,SOCIAL,0.0
2020-01-08,USA,TV,0.0
2020-01-09,USA,TV,0.0
2020-01-10,USA,SOCIAL,0.0
2020-01-11,USA,SOCIAL,0.0
2020-01-12,USA,SOCIAL,0.0
2020-01-13,USA,SOCIAL,0.0
2020-01-14,USA,TV,0.0
2020-01-15,USA,TV,0.0
2020-01-16,USA,TV,0.0
2020-01-17,USA,SOCIAL,71649.4
2020-01-18,USA,ONLINE,71649.4
2020-01-19,USA,ONLINE,71649.4
2020-01-20,USA,SOCIAL,71649.4
2020-01-21,USA,OOH,71649.4
2020-01-22,USA,SOCIAL,71649.4
2020-01-23,USA,OOH,71649.4
2020-01-24,USA,SOCIAL,71649.4
2020-01-25,USA,OOH,71649.4
2020-01-26,USA,OOH,71649.4
2020-01-27,USA,TV,71649.4
2020-01-28,USA,TV,71649.4
2020-01-29,USA,SOCIAL,71649.4
2020-01-30,USA,SOCIAL,71649.4
2020-01-31,USA,ONLINE,71649.4
2020-02-01,USA,ONLINE,71649.4
2020-02-02,USA,SOCIAL,71649.4
2020-02-03,USA,ONLINE,71649.4
2020-02-04,USA,TV,71649.4
2020-02-05,USA,ONLINE,45541.73
2020-02-06,USA,OOH,45541.73
2020-02-07,USA,SOCIAL,45541.73
2020-02-08,USA,SOCIAL,45541.73
2020-02-09,USA,OOH,45541.73
2020-02-10,USA,TV,45541.73
2020-02-11,USA,OOH,45541.73
2020-02-12,USA,SOCIAL,45541.73
2020-02-13,USA,SOCIAL,45541.73
2020-02-14,USA,ONLINE,45541.73
2020-02-15,USA,TV,45541.73
2020-02-16,USA,SOCIAL,45541.73
2020-02-17,USA,OOH,45541.73
2020-02-18,USA,SOCIAL,45541.73
2020-02-19,USA,OOH,45541.73
2020-02-20,USA,TV,45541.73
2020-02-21,USA,OOH,45541.73
2020-02-22,USA,TV,45541.73
2020-02-23,USA,SOCIAL,45541.73
2020-02-24,USA,TV,45541.73
2020-02-25,USA,SOCIAL,45541.73
2020-02-26,USA,TV,0.0
2020-02-27,USA,SOCIAL,0.0
2020-02-28,USA,ONLINE,51662.23
2020-02-29,USA,ONLINE,51662.23
2020-03-01,USA,ONLINE,51662.23
2020-03-02,USA,OOH,51662.23
2020-03-03,USA,SOCIAL,51662.23
2020-03-04,USA,ONLINE,51662.23
2020-03-05,USA,OOH,51662.23
2020-03-06,USA,SOCIAL,51662.23
2020-03-07,USA,TV,51662.23
2020-03-08,USA,SOCIAL,51662.23
2020-03-09,USA,TV,51662.23
2020-03-10,USA,OOH,51662.23
2020-03-11,USA,SOCIAL,51662.23
2020-03-12,USA,SOCIAL,51662.23
2020-03-13,USA,TV,51662.23
2020-03-14,USA,OOH,51662.23
2020-03-15,USA,SOCIAL,51662.23
2020-03-16,USA,OOH,51662.23
2020-03-17,USA,TV,51662.23
2020-03-18,USA,TV,51662.23
2020-03-19,USA,TV,51662.23
2020-03-20,USA,SOCIAL,0.0
2020-03-21,USA,SOCIAL,0.0
2020-03-22,USA,SOCIAL,0.0
2020-03-23,USA,OOH,0.0
2020-03-24,USA,SOCIAL,0.0
2020-03-25,USA,SOCIAL,0.0
2020-03-26,USA,SOCIAL,0.0
2020-03-27,USA,ONLINE,57965.07
2020-03-28,USA,SOCIAL,57965.07
2020-03-29,USA,TV,57965.07
2020-03-30,USA,TV,57965.07
2020-03-31,USA,SOCIAL,57965.07
2020-04-01,USA,OOH,57965.07
2020-04-02,USA,ONLINE,57965.07
2020-04-03,USA,TV,57965.07
2020-04-04,USA,ONLINE,57965.07
2020-04-05,USA,SOCIAL,57965.07
2020-04-06,USA,OOH,57965.07
2020-04-07,USA,TV,0.0
2020-04-08,USA,TV,45817.93
2020-04-09,USA,TV,45817.93
2020-04-10,USA,SOCIAL,45817.93
2020-04-11,USA,TV,45817.93
2020-04-12,USA,TV,45817.93
2020-04-13,USA,ONLINE,45817.93
2020-04-14,USA,TV,45817.93
2020-04-15,USA,SOCIAL,45817.93
2020-04-16,USA,OOH,45817.93
2020-04-17,USA,TV,45817.93
2020-04-18,USA,ONLINE,45817.93
2020-04-19,USA,ONLINE,45817.93
2020-04-20,USA,TV,45817.93
2020-04-21,USA,TV,45817.93
2020-04-22,USA,OOH,45817.93
2020-04-23,USA,SOCIAL,45817.93
2020-04-24,USA,ONLINE,45817.93
2020-04-25,USA,TV,45817.93
2020-04-26,USA,SOCIAL,45817.93
2020-04-27,USA,SOCIAL,0.0
2020-04-28,USA,OOH,0.0
2020-04-29,USA,ONLINE,0.0
2020-04-30,USA,TV,0.0
2020-05-01,USA,ONLINE,0.0
2020-05-02,USA,OOH,0.0
2020-05-03,USA,OOH,0.0
2020-05-04,USA,ONLINE,0.0
2020-05-05,USA,TV,0.0
2020-05-06,USA,SOCIAL,0.0
2020-05-07,USA,ONLINE,0.0
2020-05-08,USA,TV,0.0
2020-05-09,USA,SOCIAL,0.0
2020-05-10,USA,ONLINE,0.0
2020-05-11,USA,ONLINE,0.0
2020-05-12,USA,SOCIAL,0.0
2020-05-13,USA,TV,0.0
2020-05-14,USA,OOH,0.0
2020-05-15,USA,SOCIAL,0.0
2020-05-16,USA,TV,37209.74
2020-05-17,USA,ONLINE,37209.74
2020-05-18,USA,TV,37209.74
2020-05-19,USA,OOH,37209.74
2020-05-20,USA,ONLINE,37209.74
2020-05-21,USA,TV,37209.74
2020-05-22,USA,OOH,37209.74
2020-05-23,USA,OOH,37209.74
2020-05-24,USA,TV,37209.74
2020-05-25,USA,TV,37209.74
2020-05-26,USA,OOH,37209.74
2020-05-27,USA,OOH,37209.74
2020-05-28,USA,ONLINE,37209.74
2020-05-29,USA,TV,37209.74
2020-05-30,USA,SOCIAL,37209.74
2020-05-31,USA,TV,37209.74
2020-06-01,USA,OOH,37209.74
2020-06-02,USA,SOCIAL,37209.74
2020-06-03,USA,SOCIAL,37209.74
2020-06-04,USA,OOH,37209.74
2020-06-05,USA,TV,37209.74
2020-06-06,USA,TV,37209.74
2020-06-07,USA,TV,37209.74
2020-06-08,USA,SOCIAL,0.0
2020-06-09,USA,ONLINE,0.0
2020-06-10,USA,TV,0.0
2020-06-11,USA,OOH,0.0
2020-06-12,USA,OOH,0.0
2020-06-13,USA,ONLINE,0.0
2020-06-14,USA,ONLINE,0.0
2020-06-15,USA,TV,0.0
2020-06-16,USA,SOCIAL,14755.78
2020-06-17,USA,ONLINE,14755.78
2020-06-18,USA,SOCIAL,14755.78
2020-06-19,USA,ONLINE,14755.78
2020-06-20,USA,OOH,14755.78
2020-06-21,USA,SOCIAL,14755.78
2020-06-22,USA,TV,14755.78
2020-06-23,USA,OOH,14755.78
2020-06-24,USA,OOH,14755.78
2020-06-25,USA,OOH,14755.78
2020-06-26,USA,SOCIAL,14755.78
2020-06-27,USA,SOCIAL,14755.78
2020-06-28,USA,SOCIAL,14755.78
2020-06-29,USA,SOCIAL,14755.78
2020-06-30,USA,TV,14755.78
2020-07-01,USA,ONLINE,0.0
2020-07-02,USA,TV,0.0
2020-07-03,USA,TV,0.0
2020-07-04,USA,OOH,0.0
2020-07-05,USA,SOCIAL,0.0
2020-07-06,USA,SOCIAL,0.0
2020-07-07,USA,TV,0.0
2020-07-08,USA,SOCIAL,0.0
2020-07-09,USA,TV,0.0
2020-07-10,USA,TV,0.0
2020-07-11,USA,OOH,0.0
2020-07-12,USA,OOH,0.0
2020-07-13,USA,OOH,0.0
2020-07-14,USA,OOH,0.0
2020-07-15,USA,OOH,0.0
2020-07-16,USA,SOCIAL,0.0
2020-07-17,USA,SOCIAL,0.0
2020-07-18,USA,ONLINE,0.0
2020-07-19,USA,SOCIAL,0.0
2020-07-20,USA,TV,0.0
2020-07-21,USA,ONLINE,0.0
2020-07-22,USA,ONLINE,0.0
2020-07-23,USA,OOH,0.0
2020-07-24,USA,OOH,0.0
2020-07-25,USA,ONLINE,0.0
2020-07-26,USA,SOCIAL,0.0
2020-07-27,USA,ONLINE,0.0
2020-07-28,USA,TV,0.0
2020-07-29,USA,SOCIAL,0.0
2020-07-30,USA,OOH,0.0
2020-07-31,USA,SOCIAL,0.0
2020-08-01,USA,ONLINE,0.0
2020-08-02,USA,OOH,45257.84
2020-08-03,USA,ONLINE,45257.84
2020-08-04,USA,SOCIAL,45257.84
2020-08-05,USA,SOCIAL,45257.84
2020-08-06,USA,SOCIAL,45257.84
2020-08-07,USA,ONLINE,45257.84
2020-08-08,USA,TV,45257.84
2020-08-09,USA,OOH,45257.84
2020-08-10,USA,TV,45257.84
2020-08-11,USA,SOCIAL,45257.84
2020-08-12,USA,TV,45257.84
2020-08-13,USA,ONLINE,45257.84
2020-08-14,USA,TV,45257.84
2020-08-15,USA,TV,45257.84
2020-08-16,USA,ONLINE,45257.84
2020-08-17,USA,TV,45257.84
2020-08-18,USA,SOCIAL,45257.84
2020-08-19,USA,OOH,45257.84
2020-08-20,USA,OOH,45257.84
2020-08-21,USA,OOH,45257.84
2020-08-22,USA,SOCIAL,0.0
2020-08-23,USA,ONLINE,0.0
2020-08-24,USA,OOH,0.0
2020-08-25,USA,SOCIAL,0.0
2020-08-26,USA,OOH,0.0
2020-08-27,USA,ONLINE,0.0
2020-08-28,USA,TV,0.0
2020-08-29,USA,OOH,0.0
2020-08-30,USA,OOH,0.0
2020-08-31,USA,OOH,0.0
2020-09-01,USA,OOH,0.0
2020-09-02,USA,ONLINE,0.0
2020-09-03,USA,SOCIAL,0.0
2020-09-04,USA,SOCIAL,0.0
2020-09-05,USA,OOH,49207.36
2020-09-06,USA,TV,49207.36
2020-09-07,USA,OOH,49207.36
2020-09-08,USA,ONLINE,49207.36
2020-09-09,USA,OOH,49207.36
2020-09-10,USA,SOCIAL,49207.36
2020-09-11,USA,TV,49207.36
2020-09-12,USA,SOCIAL,49207.36
2020-09-13,USA,SOCIAL,0.0
2020-09-14,USA,TV,0.0
2020-09-15,USA,ONLINE,0.0
2020-09-16,USA,TV,0.0
2020-09-17,USA,SOCIAL,0.0
2020-09-18,USA,OOH,0.0
2020-09-19,USA,OOH,0.0
2020-09-20,USA,TV,0.0
2020-09-21,USA,OOH,0.0
2020-09-22,USA,OOH,0.0
2020-09-23,USA,ONLINE,0.0
2020-09-24,USA,ONLINE,0.0
2020-09-25,USA,TV,0.0
2020-09-26,USA,ONLINE,35776.51
2020-09-27,USA,TV,35776.51
2020-09-28,USA,TV,35776.51
2020-09-29,USA,TV,35776.51
2020-09-30,USA,TV,35776.51
2020-10-01,USA,TV,35776.51
2020-10-02,USA,SOCIAL,35776.51
2020-10-03,USA,SOCIAL,35776.51
2020-10-04,USA,TV,35776.51
2020-10-05,USA,ONLINE,35776.51
2020-10-06,USA,OOH,35776.51
2020-10-07,USA,SOCIAL,35776.51
2020-10-08,USA,OOH,35776.51
2020-10-09,USA,SOCIAL,35776.51
2020-10-10,USA,OOH,0.0
2020-10-11,USA,SOCIAL,0.0
2020-10-12,USA,ONLINE,0.0
2020-10-13,USA,TV,0.0
2020-10-14,USA,TV,0.0
2020-10-15,USA,TV,0.0
2020-10-16,USA,ONLINE,0.0
2020-10-17,USA,SOCIAL,0.0
2020-10-18,USA,ONLINE,0.0
2020-10-19,USA,TV,0.0
2020-10-20,USA,OOH,21120.13
2020-10-21,USA,TV,21120.13
2020-10-22,USA,ONLINE,21120.13
2020-10-23,USA,ONLINE,21120.13
2020-10-24,USA,OOH,21120.13
2020-10-25,USA,OOH,21120.13
2020-10-26,USA,TV,21120.13
2020-10-27,USA,OOH,21120.13
2020-10-28,USA,TV,21120.13
2020-10-29,USA,ONLINE,21120.13
2020-10-30,USA,ONLINE,21120.13
2020-10-31,USA,SOCIAL,21120.13
2020-11-01,USA,SOCIAL,0.0
2020-11-02,USA,ONLINE,0.0
2020-11-03,USA,TV,40669.37
2020-11-04,USA,TV,40669.37
2020-11-05,USA,OOH,40669.37
2020-11-06,USA,OOH,40669.37
2020-11-07,USA,OOH,40669.37
2020-11-08,USA,SOCIAL,40669.37
2020-11-09,USA,SOCIAL,40669.37
2020-11-10,USA,ONLINE,40669.37
2020-11-11,USA,TV,40669.37
2020-11-12,USA,ONLINE,40669.37
2020-11-13,USA,ONLINE,40669.37
2020-11-14,USA,SOCIAL,40669.37
2020-11-15,USA,ONLINE,40669.37
2020-11-16,USA,SOCIAL,40669.37
2020-11-17,USA,OOH,40669.37
2020-11-18,USA,SOCIAL,40669.37
2020-11-19,USA,TV,40669.37
2020-11-20,USA,TV,40669.37
2020-11-21,USA,TV,40669.37
2020-11-22,USA,OOH,40669.37
2020-11-23,USA,SOCIAL,0.0
2020-11-24,USA,TV,0.0
2020-11-25,USA,SOCIAL,0.0
2020-11-26,USA,SOCIAL,0.0
2020-11-27,USA,SOCIAL,0.0
2020-11-28,USA,ONLINE,0.0
2020-11-29,USA,ONLINE,0.0
2020-11-30,USA,TV,0.0
2020-12-01,USA,SOCIAL,0.0
2020-12-02,USA,SOCIAL,0.0
2020-12-03,USA,ONLINE,0.0
2020-12-04,USA,ONLINE,0.0
2020-12-05,USA,OOH,0.0
2020-12-06,USA,OOH,0.0
2020-12-07,USA,TV,0.0
2020-12-08,USA,ONLINE,0.0
2020-12-09,USA,ONLINE,0.0
2020-12-10,USA,OOH,0.0
2020-12-11,USA,SOCIAL,0.0
2020-12-12,USA,OOH,0.0
2020-12-13,USA,OOH,0.0
2020-12-14,USA,SOCIAL,0.0
2020-12-15,USA,ONLINE,0.0
2020-12-16,USA,TV,0.0
2020-12-17,USA,OOH,0.0
2020-12-18,USA,ONLINE,0.0
2020-12-19,USA,TV,0.0
2020-12-20,USA,SOCIAL,0.0
2020-12-21,USA,ONLINE,0.0
2020-12-22,USA,SOCIAL,0.0
2020-12-23,USA,ONLINE,27647.45
2020-12-24,USA,ONLINE,27647.45
2020-12-25,USA,TV,27647.45
2020-12-26,USA,SOCIAL,27647.45
2020-12-27,USA,OOH,27647.45
2020-12-28,USA,OOH,27647.45
2020-12-29,USA,OOH,27647.45
2020-12-30,USA,SOCIAL,27647.45
2020-12-31,USA,TV,27647.45
2021-01-01,USA,SOCIAL,27647.45
2021-01-02,USA,OOH,0.0
2021-01-03,USA,OOH,0.0
2021-01-04,USA,OOH,0.0
2021-01-05,USA,ONLINE,0.0
2021-01-06,USA,SOCIAL,0.0
2021-01-07,USA,SOCIAL,0.0
2021-01-08,USA,SOCIAL,0.0
2021-01-09,USA,ONLINE,0.0
2021-01-10,USA,TV,0.0
2021-01-11,USA,ONLINE,0.0
2021-01-12,USA,OOH,0.0
2021-01-13,USA,SOCIAL,0.0
2021-01-14,USA,ONLINE,0.0
2021-01-15,USA,OOH,0.0
2021-01-16,USA,SOCIAL,0.0
2021-01-17,USA,TV,0.0
2021-01-18,USA,SOCIAL,0.0
2021-01-19,USA,OOH,0.0
2021-01-20,USA,TV,0.0
2021-01-21,USA,TV,0.0
2021-01-22,USA,ONLINE,0.0
2021-01-23,USA,ONLINE,0.0
2021-01-24,USA,OOH,0.0
2021-01-25,USA,OOH,0.0
2021-01-26,USA,OOH,0.0
2021-01-27,USA,ONLINE,0.0
2021-01-28,USA,TV,0.0
2021-01-29,USA,SOCIAL,51774.63
2021-01-30,USA,SOCIAL,51774.63
2021-01-31,USA,ONLINE,51774.63
2021-02-01,USA,SOCIAL,51774.63
2021-02-02,USA,ONLINE,51774.63
2021-02-03,USA,ONLINE,51774.63
2021-02-04,USA,ONLINE,51774.63
2021-02-05,USA,OOH,51774.63
2021-02-06,USA,ONLINE,51774.63
2021-02-07,USA,TV,51774.63
2021-02-08,USA,TV,51774.63
2021-02-09,USA,OOH,51774.63
2021-02-10,USA,SOCIAL,51774.63
2021-02-11,USA,TV,51774.63
2021-02-12,USA,ONLINE,51774.63
2021-02-13,USA,ONLINE,51774.63
2021-02-14,USA,TV,51774.63
2021-02-15,USA,OOH,51774.63
2021-02-16,USA,SOCIAL,51774.63
2021-02-17,USA,SOCIAL,0.0
2021-02-18,USA,TV,0.0
2021-02-19,USA,OOH,0.0
2021-02-20,USA,TV,0.0
2021-02-21,USA,ONLINE,0.0
2021-02-22,USA,ONLINE,0.0
2021-02-23,USA,OOH,0.0
2021-02-24,USA,SOCIAL,0.0
2021-02-25,USA,SOCIAL,0.0
2021-02-26,USA,SOCIAL,0.0
2021-02-27,USA,ONLINE,0.0
2021-02-28,USA,ONLINE,0.0
2021-03-01,USA,ONLINE,0.0
2021-03-02,USA,TV,0.0
2021-03-03,USA,ONLINE,0.0
2021-03-04,USA,ONLINE,33224.58
2021-03-05,USA,ONLINE,33224.58
2021-03-06,USA,SOCIAL,33224.58
2021-03-07,USA,TV,33224.58
2021-03-08,USA,OOH,33224.58
2021-03-09,USA,SOCIAL,33224.58
2021-03-10,USA,OOH,33224.58
2021-03-11,USA,ONLINE,33224.58
2021-03-12,USA,SOCIAL,33224.58
2021-03-13,USA,OOH,33224.58
2021-03-14,USA,SOCIAL,33224.58
2021-03-15,USA,OOH,33224.58
2021-03-16,USA,OOH,33224.58
2021-03-17,USA,TV,33224.58
2021-03-18,USA,TV,33224.58
2021-03-19,USA,TV,33224.58
2021-03-20,USA,ONLINE,33224.58
2021-03-21,USA,ONLINE,33224.58
2021-03-22,USA,SOCIAL,33224.58
2021-03-23,USA,SOCIAL,33224.58
2021-03-24,USA,ONLINE,33224.58
2021-03-25,USA,TV,33224.58
2021-03-26,USA,OOH,0.0
2021-03-27,USA,OOH,64969.42
2021-03-28,USA,SOCIAL,64969.42
2021-03-29,USA,OOH,64969.42
2021-03-30,USA,ONLINE,64969.42
2021-03-31,USA,ONLINE,64969.42
2021-04-01,USA,TV,64969.42
2021-04-02,USA,TV,64969.42
2021-04-03,USA,TV,64969.42
2021-04-04,USA,ONLINE,64969.42
2021-04-05,USA,SOCIAL,64969.42
2021-04-06,USA,OOH,64969.42
2021-04-07,USA,OOH,64969.42
2021-04-08,USA,ONLINE,64969.42
2021-04-09,USA,ONLINE,64969.42
2021-04-10,USA,TV,64969.42
2021-04-11,USA,ONLINE,64969.42
2021-04-12,USA,TV,64969.42
2021-04-13,USA,ONLINE,64969.42
2021-04-14,USA,SOCIAL,64969.42
2021-04-15,USA,OOH,64969.42
2021-04-16,USA,ONLINE,64969.42
2021-04-17,USA,SOCIAL,64969.42
2021-04-18,USA,SOCIAL,64969.42
2021-04-19,USA,ONLINE,64969.42
2021-04-20,USA,OOH,0.0
2021-04-21,USA,TV,0.0
2021-04-22,USA,TV,0.0
2021-04-23,USA,ONLINE,0.0
2021-04-24,USA,ONLINE,0.0
2021-04-25,USA,ONLINE,0.0
2021-04-26,USA,TV,0.0
2021-04-27,USA,OOH,0.0
2021-04-28,USA,TV,0.0
2021-04-29,USA,TV,37927.77
2021-04-30,USA,OOH,37927.77
2021-05-01,USA,OOH,37927.77
2021-05-02,USA,SOCIAL,37927.77
2021-05-03,USA,SOCIAL,37927.77
2021-05-04,USA,OOH,37927.77
2021-05-05,USA,OOH,37927.77
2021-05-06,USA,SOCIAL,37927.77
2021-05-07,USA,OOH,37927.77
2021-05-08,USA,ONLINE,37927.77
2021-05-09,USA,TV,37927.77
2021-05-10,USA,OOH,37927.77
2021-05-11,USA,OOH,37927.77
2021-05-12,USA,TV,37927.77
2021-05-13,USA,TV,37927.77
2021-05-14,USA,TV,37927.77
2021-05-15,USA,SOCIAL,37927.77
2021-05-16,USA,OOH,37927.77
2021-05-17,USA,TV,37927.77
2021-05-18,USA,ONLINE,37927.77
2021-05-19,USA,TV,37927.77
2021-05-20,USA,SOCIAL,37927.77
2021-05-21,USA,ONLINE,37927.77
2021-05-22,USA,TV,0.0
2021-05-23,USA,SOCIAL,36412.28
2021-05-24,USA,OOH,36412.28
2021-05-25,USA,TV,36412.28
2021-05-26,USA,SOCIAL,36412.28
2021-05-27,USA,OOH,36412.28
2021-05-28,USA,ONLINE,36412.28
2021-05-29,USA,ONLINE,36412.28
2021-05-30,USA,SOCIAL,36412.28
2021-05-31,USA,SOCIAL,36412.28
2021-06-01,USA,SOCIAL,36412.28
2021-06-02,USA,SOCIAL,36412.28
2021-06-03,USA,OOH,36412.28
2021-06-04,USA,SOCIAL,36412.28
2021-06-05,USA,OOH,36412.28
2021-06-06,USA,ONLINE,36412.28
2021-06-07,USA,OOH,36412.28
2021-06-08,USA,ONLINE,36412.28
2021-06-09,USA,OOH,0.0
2021-06-10,USA,OOH,0.0
2021-06-11,USA,OOH,0.0
2021-06-12,USA,ONLINE,0.0
2021-06-13,USA,SOCIAL,0.0
2021-06-14,USA,OOH,0.0
2021-06-15,USA,TV,0.0
2021-06-16,USA,OOH,0.0
2021-06-17,USA,OOH,0.0
2021-06-18,USA,SOCIAL,0.0
2021-06-19,USA,ONLINE,0.0
2021-06-20,USA,OOH,0.0
2021-06-21,USA,SOCIAL,0.0
2021-06-22,USA,ONLINE,0.0
2021-06-23,USA,OOH,0.0
2021-06-24,USA,ONLINE,0.0
2021-06-25,USA,SOCIAL,0.0
2021-06-26,USA,ONLINE,0.0
2021-06-27,USA,OOH,0.0
2021-06-28,USA,TV,0.0
2021-06-29,USA,OOH,0.0
2021-06-30,USA,OOH,0.0
2021-07-01,USA,ONLINE,0.0
2021-07-02,USA,OOH,0.0
2021-07-03,USA,TV,0.0
2021-07-04,USA,ONLINE,0.0
2021-07-05,USA,ONLINE,0.0
2021-07-06,USA,SOCIAL,0.0
2021-07-07,USA,TV,0.0
2021-07-08,USA,ONLINE,0.0
2021-07-09,USA,TV,0.0
2021-07-10,USA,TV,0.0
2021-07-11,USA,OOH,0.0
2021-07-12,USA,TV,0.0
2021-07-13,USA,OOH,0.0
2021-07-14,USA,OOH,0.0
2021-07-15,USA,ONLINE,0.0
2021-07-16,USA,ONLINE,0.0
2021-07-17,USA,ONLINE,0.0
2021-07-18,USA,TV,0.0
2021-07-19,USA,OOH,0.0
2021-07-20,USA,TV,0.0
2021-07-21,USA,ONLINE,29078.27
2021-07-22,USA,OOH,29078.27
2021-07-23,USA,SOCIAL,29078.27
2021-07-24,USA,TV,29078.27
2021-07-25,USA,TV,29078.27
2021-07-26,USA,TV,29078.27
2021-07-27,USA,SOCIAL,29078.27
2021-07-28,USA,ONLINE,29078.27
2021-07-29,USA,SOCIAL,29078.27
2021-07-30,USA,OOH,29078.27
2021-07-31,USA,OOH,0.0
2021-08-01,USA,ONLINE,0.0
2021-08-02,USA,TV,0.0
2021-08-03,USA,SOCIAL,0.0
2021-08-04,USA,TV,0.0
2021-08-05,USA,ONLINE,0.0
2021-08-06,USA,TV,0.0
2021-08-07,USA,ONLINE,0.0
2021-08-08,USA,TV,0.0
2021-08-09,USA,ONLINE,0.0
2021-08-10,USA,SOCIAL,0.0
2021-08-11,USA,OOH,0.0
2021-08-12,USA,TV,0.0
2021-08-13,USA,OOH,0.0
2021-08-14,USA,ONLINE,0.0
2021-08-15,USA,SOCIAL,0.0
2021-08-16,USA,OOH,0.0
2021-08-17,USA,TV,0.0
2021-08-18,USA,OOH,0.0
2021-08-19,USA,OOH,0.0
2021-08-20,USA,OOH,0.0
2021-08-21,USA,ONLINE,0.0
2021-08-22,USA,TV,0.0
2021-08-23,USA,OOH,0.0
2021-08-24,USA,OOH,0.0
2021-08-25,USA,TV,0.0
2021-08-26,USA,ONLINE,0.0
2021-08-27,USA,TV,0.0
2021-08-28,USA,TV,0.0
2021-08-29,USA,SOCIAL,0.0
2021-08-30,USA,ONLINE,0.0
2021-08-31,USA,OOH,0.0
2021-09-01,USA,SOCIAL,0.0
2021-09-02,USA,ONLINE,0.0
2021-09-03,USA,OOH,0.0
2021-09-04,USA,TV,0.0
2021-09-05,USA,OOH,0.0
2021-09-06,USA,ONLINE,0.0
2021-09-07,USA,SOCIAL,0.0
2021-09-08,USA,TV,0.0
2021-09-09,USA,OOH,0.0
2021-09-10,USA,SOCIAL,0.0
2021-09-11,USA,SOCIAL,0.0
2021-09-12,USA,TV,0.0
2021-09-13,USA,ONLINE,0.0
2021-09-14,USA,SOCIAL,0.0
2021-09-15,USA,OOH,0.0
2021-09-16,USA,TV,0.0
2021-09-17,USA,SOCIAL,0.0
2021-09-18,USA,OOH,0.0
2021-09-19,USA,TV,0.0
2021-09-20,USA,OOH,0.0
2021-09-21,USA,TV,0.0
2021-09-22,USA,OOH,0.0
2021-09-23,USA,OOH,0.0
2021-09-24,USA,SOCIAL,0.0
2021-09-25,USA,OOH,0.0
2021-09-26,USA,OOH,0.0
2021-09-27,USA,OOH,0.0
2021-09-28,USA,ONLINE,0.0
2021-09-29,USA,ONLINE,0.0
2021-09-30,USA,OOH,0.0
2021-10-01,USA,TV,14890.13
2021-10-02,USA,SOCIAL,14890.13
2021-10-03,USA,OOH,14890.13
2021-10-04,USA,OOH,14890.13
2021-10-05,USA,ONLINE,14890.13
2021-10-06,USA,OOH,14890.13
2021-10-07,USA,OOH,14890.13
2021-10-08,USA,ONLINE,14890.13
2021-10-09,USA,TV,14890.13
2021-10-10,USA,OOH,14890.13
2021-10-11,USA,TV,14890.13
2021-10-12,USA,OOH,14890.13
2021-10-13,USA,OOH,14890.13
2021-10-14,USA,SOCIAL,14890.13
2021-10-15,USA,SOCIAL,14890.13
2021-10-16,USA,OOH,14890.13
2021-10-17,USA,SOCIAL,14890.13
2021-10-18,USA,OOH,14890.13
2021-10-19,USA,TV,0.0
2021-10-20,USA,ONLINE,0.0
2021-10-21,USA,OOH,0.0
2021-10-22,USA,ONLINE,0.0
2021-10-23,USA,ONLINE,0.0
2021-10-24,USA,TV,0.0
2021-10-25,USA,ONLINE,0.0
2021-10-26,USA,ONLINE,0.0
2021-10-27,USA,ONLINE,0.0
2021-10-28,USA,ONLINE,0.0
2021-10-29,USA,TV,0.0
2021-10-30,USA,TV,0.0
2021-10-31,USA,OOH,30010.1
2021-11-01,USA,ONLINE,30010.1
2021-11-02,USA,SOCIAL,30010.1
2021-11-03,USA,OOH,30010.1
2021-11-04,USA,TV,30010.1
2021-11-05,USA,SOCIAL,30010.1
2021-11-06,USA,SOCIAL,30010.1
2021-11-07,USA,ONLINE,30010.1
2021-11-08,USA,SOCIAL,30010.1
2021-11-09,USA,TV,30010.1
2021-11-10,USA,ONLINE,30010.1
2021-11-11,USA,TV,30010.1
2021-11-12,USA,SOCIAL,30010.1
2021-11-13,USA,ONLINE,30010.1
2021-11-14,USA,OOH,30010.1
2021-11-15,USA,SOCIAL,30010.1
2021-11-16,USA,ONLINE,0.0
2021-11-17,USA,SOCIAL,37206.7
2021-11-18,USA,ONLINE,37206.7
2021-11-19,USA,OOH,37206.7
2021-11-20,USA,OOH,37206.7
2021-11-21,USA,SOCIAL,37206.7
2021-11-22,USA,OOH,37206.7
2021-11-23,USA,SOCIAL,37206.7
2021-11-24,USA,ONLINE,37206.7
2021-11-25,USA,ONLINE,37206.7
2021-11-26,USA,SOCIAL,37206.7
2021-11-27,USA,OOH,0.0
2021-11-28,USA,OOH,0.0
2021-11-29,USA,TV,0.0
2021-11-30,USA,TV,0.0
2021-12-01,USA,SOCIAL,0.0
