week,factory,reg_capacity,ot_capacity
2018-04-16,FC_BRA_3,185353,19593
2018-04-16,FC_BRA_4,227851,23640
2018-04-16,FC_ZAF_1,171000,28155
2018-04-16,FC_ZAF_2,227827,42601
2018-04-16,FC_ZAF_3,198335,38500
2018-04-16,FC_ZAF_4,172709,18747
2018-04-23,FC_USA_1,146036,28071
2018-04-23,FC_USA_2,130748,21444
2018-04-23,FC_USA_3,228041,40378
2018-04-23,FC_USA_4,219846,36242
2018-04-23,FC_DEU_1,218239,27509
2018-04-23,FC_DEU_2,228045,40330
2018-04-23,FC_DEU_3,243705,35188
2018-04-23,FC_DEU_4,121355,23406
2018-04-23,FC_FRA_1,161782,17449
2018-04-23,FC_FRA_2,136891,26311
2018-04-23,FC_FRA_3,226036,44322
2018-04-23,FC_FRA_4,190862,33842
2018-04-23,FC_KOR_1,174863,28979
2018-04-23,FC_KOR_2,194941,36465
2018-04-23,FC_KOR_3,176509,20533
2018-04-23,FC_KOR_4,224469,33035
2018-04-23,FC_JPN_1,216369,24640
2018-04-23,FC_JPN_2,201511,30674
2018-04-23,FC_JPN_3,127907,19244
2018-04-23,FC_JPN_4,218778,24749
2018-04-23,FC_GBR_1,151279,20653
2018-04-23,FC_GBR_2,196282,23021
2018-04-23,FC_GBR_3,134304,26659
2018-04-23,FC_GBR_4,123393,13815
2018-04-23,FC_CAN_1,189359,25354
2018-04-23,FC_CAN_2,138117,20120
2018-04-23,FC_CAN_3,193614,29440
2018-04-23,FC_CAN_4,245058,25209
2018-04-23,FC_AUS_1,222746,37534
2018-04-23,FC_AUS_2,200608,30409
2018-04-23,FC_AUS_3,174793,24935
2018-04-23,FC_AUS_4,196025,36342
2018-04-23,FC_BRA_1,171551,30679
2018-04-23,FC_BRA_2,168185,31874
2018-04-23,FC_BRA_3,189347,36643
2018-04-23,FC_BRA_4,242164,27898
2018-04-23,FC_ZAF_1,158357,15865
2018-04-23,FC_ZAF_2,197290,29628
2018-04-23,FC_ZAF_3,226445,43709
2018-04-23,FC_ZAF_4,151041,19203
2018-04-30,FC_USA_1,187761,23560
2018-04-30,FC_USA_2,162332,27072
2018-04-30,FC_USA_3,161237,21304
2018-04-30,FC_USA_4,227307,41495
2018-04-30,FC_DEU_1,216550,24341
2018-04-30,FC_DEU_2,165037,24772
2018-04-30,FC_DEU_3,175659,24712
2018-04-30,FC_DEU_4,120573,13302
2018-04-30,FC_FRA_1,235619,35683
2018-04-30,FC_FRA_2,151954,20481
2018-04-30,FC_FRA_3,219403,22766
2018-04-30,FC_FRA_4,191197,31377
2018-04-30,FC_KOR_1,131786,22148
2018-04-30,FC_KOR_2,188227,22790
2018-04-30,FC_KOR_3,214422,28269
2018-04-30,FC_KOR_4,167207,24917
2018-04-30,FC_JPN_1,190034,28624
2018-04-30,FC_JPN_2,175265,22979
2018-04-30,FC_JPN_3,230300,29531
2018-04-30,FC_JPN_4,159293,29292
2018-04-30,FC_GBR_1,234683,43763
2018-04-30,FC_GBR_2,183995,29962
2018-04-30,FC_GBR_3,210845,40324
2018-04-30,FC_GBR_4,163046,19561
2018-04-30,FC_CAN_1,154971,27492
2018-04-30,FC_CAN_2,186352,21883
2018-04-30,FC_CAN_3,220192,27431
2018-04-30,FC_CAN_4,206042,36242
2018-04-30,FC_AUS_1,136887,13729
2018-04-30,FC_AUS_2,182737,20025
2018-04-30,FC_AUS_3,241135,29799
2018-04-30,FC_AUS_4,151103,24412
2018-04-30,FC_BRA_1,224377,44757
2018-04-30,FC_BRA_2,220761,33551
2018-04-30,FC_BRA_3,238091,42953
2018-04-30,FC_BRA_4,176462,30553
2018-04-30,FC_ZAF_1,138007,24878
2018-04-30,FC_ZAF_2,178047,19176
2018-04-30,FC_ZAF_3,151802,16936
2018-04-30,FC_ZAF_4,246747,32353
2018-05-07,FC_USA_1,209265,39313
2018-05-07,FC_USA_2,129498,15012
2018-05-07,FC_USA_3,240144,32931
2018-05-07,FC_USA_4,158449,17224
2018-05-07,FC_DEU_1,229591,41969
2018-05-07,FC_DEU_2,171697,28722
2018-05-07,FC_DEU_3,149344,22905
2018-05-07,FC_DEU_4,121315,23513
2018-05-07,FC_FRA_1,206605,36494
2018-05-07,FC_FRA_2,165917,27471
2018-05-07,FC_FRA_3,173020,21751
2018-05-07,FC_FRA_4,191836,22440
2018-05-07,FC_KOR_1,178513,31316
2018-05-07,FC_KOR_2,246807,25095
2018-05-07,FC_KOR_3,209246,30903
2018-05-07,FC_KOR_4,141765,16801
2018-05-07,FC_JPN_1,243497,30680
2018-05-07,FC_JPN_2,147049,20338
2018-05-07,FC_JPN_3,166918,26587
2018-05-07,FC_JPN_4,182139,22567
2018-05-07,FC_GBR_1,150019,18769
2018-05-07,FC_GBR_2,140314,19019
2018-05-07,FC_GBR_3,124436,21361
2018-05-07,FC_GBR_4,142532,17323
2018-05-07,FC_CAN_1,192146,36065
2018-05-07,FC_CAN_2,212618,32273
2018-05-07,FC_CAN_3,158261,29292
2018-05-07,FC_CAN_4,184269,27142
2018-05-07,FC_AUS_1,226268,25227
2018-05-07,FC_AUS_2,243132,27210
2018-05-07,FC_AUS_3,215699,32711
2018-05-07,FC_AUS_4,231204,24822
2018-05-07,FC_BRA_1,202572,26109
2018-05-07,FC_BRA_2,134428,20018
2018-05-07,FC_BRA_3,176887,25353
2018-05-07,FC_BRA_4,138306,15951
2018-05-07,FC_ZAF_1,202523,33585
2018-05-07,FC_ZAF_2,219368,33712
2018-05-07,FC_ZAF_3,237568,28100
2018-05-07,FC_ZAF_4,176845,24545
2018-05-14,FC_USA_1,242857,34738
2018-05-14,FC_USA_2,140175,18422
2018-05-14,FC_USA_3,190147,22099
2018-05-14,FC_USA_4,145018,25453
2018-05-14,FC_DEU_1,177421,22492
2018-05-14,FC_DEU_2,196564,25151
2018-05-14,FC_DEU_3,247061,46584
2018-05-14,FC_DEU_4,243376,37858
2018-05-14,FC_FRA_1,175223,17768
2018-05-14,FC_FRA_2,210981,22393
2018-05-14,FC_FRA_3,137204,24099
2018-05-14,FC_FRA_4,183523,26648
2018-05-14,FC_KOR_1,248130,29208
2018-05-14,FC_KOR_2,204736,37536
2018-05-14,FC_KOR_3,168748,24411
2018-05-14,FC_KOR_4,133410,21205
2018-05-14,FC_JPN_1,230909,41135
2018-05-14,FC_JPN_2,187268,29993
2018-05-14,FC_JPN_3,120039,14105
2018-05-14,FC_JPN_4,151183,23491
2018-05-14,FC_GBR_1,123768,14449
2018-05-14,FC_GBR_2,245709,48247
2018-05-14,FC_GBR_3,166431,27661
2018-05-14,FC_GBR_4,165959,22809
2018-05-14,FC_CAN_1,207258,28642
2018-05-14,FC_CAN_2,156303,21187
2018-05-14,FC_CAN_3,175540,28054
2018-05-14,FC_CAN_4,229890,30109
2018-05-14,FC_AUS_1,227167,31852
2018-05-14,FC_AUS_2,187643,19521
2018-05-14,FC_AUS_3,183640,32883
2018-05-14,FC_AUS_4,210999,41292
2018-05-14,FC_BRA_1,245448,48849
2018-05-14,FC_BRA_2,221272,35622
2018-05-14,FC_BRA_3,153510,18716
2018-05-14,FC_BRA_4,134473,25204
2018-05-14,FC_ZAF_1,245540,29586
2018-05-14,FC_ZAF_2,243639,46702
2018-05-14,FC_ZAF_3,219962,40026
2018-05-14,FC_ZAF_4,175779,27974
2018-05-21,FC_USA_1,123018,16027
2018-05-21,FC_USA_2,181510,34802
2018-05-21,FC_USA_3,153731,30076
2018-05-21,FC_USA_4,174133,19601
2018-05-21,FC_DEU_1,181419,24934
2018-05-21,FC_DEU_2,185493,34118
2018-05-21,FC_DEU_3,155066,25047
2018-05-21,FC_DEU_4,234841,27798
2018-05-21,FC_FRA_1,245686,29392
2018-05-21,FC_FRA_2,169784,26418
2018-05-21,FC_FRA_3,207577,29017
2018-05-21,FC_FRA_4,142216,18053
2018-05-21,FC_KOR_1,147731,22442
2018-05-21,FC_KOR_2,222282,38004
2018-05-21,FC_KOR_3,138392,18559
2018-05-21,FC_KOR_4,135255,22685
2018-05-21,FC_JPN_1,224834,40289
2018-05-21,FC_JPN_2,186204,27388
2018-05-21,FC_JPN_3,170559,21954
2018-05-21,FC_JPN_4,185306,27417
2018-05-21,FC_GBR_1,128506,17445
2018-05-21,FC_GBR_2,167253,28463
2018-05-21,FC_GBR_3,215548,26125
2018-05-21,FC_GBR_4,182070,35182
2018-05-21,FC_CAN_1,122459,21700
2018-05-21,FC_CAN_2,138540,16914
2018-05-21,FC_CAN_3,164726,18635
2018-05-21,FC_CAN_4,226878,44964
2018-05-21,FC_AUS_1,142304,16686
2018-05-21,FC_AUS_2,132640,14173
2018-05-21,FC_AUS_3,188431,21748
2018-05-21,FC_AUS_4,231129,40107
2018-05-21,FC_BRA_1,166871,17374
2018-05-21,FC_BRA_2,185193,28210
2018-05-21,FC_BRA_3,190111,32275
2018-05-21,FC_BRA_4,145087,23853
2018-05-21,FC_ZAF_1,239405,32219
2018-05-21,FC_ZAF_2,152483,28935
2018-05-21,FC_ZAF_3,132618,17801
2018-05-21,FC_ZAF_4,135115,19927
2018-05-28,FC_USA_1,248102,28827
2018-05-28,FC_USA_2,132988,14028
2018-05-28,FC_USA_3,207682,28807
2018-05-28,FC_USA_4,197991,34082
2018-05-28,FC_DEU_1,148793,18226
2018-05-28,FC_DEU_2,222416,30825
2018-05-28,FC_DEU_3,148910,27152
2018-05-28,FC_DEU_4,137710,18399
2018-05-28,FC_FRA_1,212180,37664
2018-05-28,FC_FRA_2,209565,25005
2018-05-28,FC_FRA_3,216658,34588
2018-05-28,FC_FRA_4,171733,31796
2018-05-28,FC_KOR_1,209897,28530
2018-05-28,FC_KOR_2,243408,24915
2018-05-28,FC_KOR_3,126850,20479
2018-05-28,FC_KOR_4,170747,23975
2018-05-28,FC_JPN_1,150450,22304
2018-05-28,FC_JPN_2,200653,27175
2018-05-28,FC_JPN_3,171168,18873
2018-05-28,FC_JPN_4,145204,25081
2018-05-28,FC_GBR_1,159839,22021
2018-05-28,FC_GBR_2,194424,26557
2018-05-28,FC_GBR_3,185940,27545
2018-05-28,FC_GBR_4,203558,23792
2018-05-28,FC_CAN_1,140245,25856
2018-05-28,FC_CAN_2,133337,21548
2018-05-28,FC_CAN_3,234006,39418
2018-05-28,FC_CAN_4,225083,27326
2018-05-28,FC_AUS_1,154803,22279
2018-05-28,FC_AUS_2,203642,38049
2018-05-28,FC_AUS_3,190385,21069
2018-05-28,FC_AUS_4,163418,20630
2018-05-28,FC_BRA_1,206840,25433
2018-05-28,FC_BRA_2,209234,37009
2018-05-28,FC_BRA_3,164749,32647
2018-05-28,FC_BRA_4,154077,24420
2018-05-28,FC_ZAF_1,224047,34294
2018-05-28,FC_ZAF_2,122583,21194
2018-05-28,FC_ZAF_3,197229,27029
2018-05-28,FC_ZAF_4,134146,24530
2018-06-04,FC_USA_1,145164,14967
2018-06-04,FC_USA_2,137460,17639
2018-06-04,FC_USA_3,200608,28664
2018-06-04,FC_USA_4,203767,25103
2018-06-04,FC_DEU_1,141926,21404
2018-06-04,FC_DEU_2,144805,16218
2018-06-04,FC_DEU_3,170113,28613
2018-06-04,FC_DEU_4,134674,21236
2018-06-04,FC_FRA_1,162194,30950
2018-06-04,FC_FRA_2,120285,17970
2018-06-04,FC_FRA_3,179805,32693
2018-06-04,FC_FRA_4,242244,25402
2018-06-04,FC_KOR_1,151097,24610
2018-06-04,FC_KOR_2,208815,21695
2018-06-04,FC_KOR_3,177804,29490
2018-06-04,FC_KOR_4,164878,32498
2018-06-04,FC_JPN_1,223982,40637
2018-06-04,FC_JPN_2,174996,19366
2018-06-04,FC_JPN_3,194978,30460
2018-06-04,FC_JPN_4,173045,31822
2018-06-04,FC_GBR_1,133505,22130
2018-06-04,FC_GBR_2,227133,42353
2018-06-04,FC_GBR_3,179750,35251
2018-06-04,FC_GBR_4,170114,18263
2018-06-04,FC_CAN_1,197068,27174
2018-06-04,FC_CAN_2,241429,42415
2018-06-04,FC_CAN_3,246220,47402
2018-06-04,FC_CAN_4,210534,22359
2018-06-04,FC_AUS_1,216902,39573
2018-06-04,FC_AUS_2,189656,22292
2018-06-04,FC_AUS_3,141049,14137
2018-06-04,FC_AUS_4,182900,23546
2018-06-04,FC_BRA_1,199461,35990
2018-06-04,FC_BRA_2,158942,18541
2018-06-04,FC_BRA_3,203139,38019
2018-06-04,FC_BRA_4,151257,24532
2018-06-04,FC_ZAF_1,231011,41862
2018-06-04,FC_ZAF_2,123594,12996
2018-06-04,FC_ZAF_3,207571,38072
2018-06-04,FC_ZAF_4,143984,28201
2018-06-11,FC_USA_1,210780,30126
2018-06-11,FC_USA_2,195405,27857
2018-06-11,FC_USA_3,209219,31823
2018-06-11,FC_USA_4,216051,22278
2018-06-11,FC_DEU_1,165433,26317
2018-06-11,FC_DEU_2,233305,26310
2018-06-11,FC_DEU_3,121463,24067
2018-06-11,FC_DEU_4,156175,28338
2018-06-11,FC_FRA_1,239838,25657
2018-06-11,FC_FRA_2,163504,30158
2018-06-11,FC_FRA_3,200883,35822
2018-06-11,FC_FRA_4,231536,25380
2018-06-11,FC_KOR_1,245572,47600
2018-06-11,FC_KOR_2,180992,34161
2018-06-11,FC_KOR_3,152990,26214
2018-06-11,FC_KOR_4,189797,36512
2018-06-11,FC_JPN_1,167537,18036
2018-06-11,FC_JPN_2,248220,26426
2018-06-11,FC_JPN_3,206354,36696
2018-06-11,FC_JPN_4,222241,25738
2018-06-11,FC_GBR_1,229801,24731
2018-06-11,FC_GBR_2,128101,22429
2018-06-11,FC_GBR_3,192380,37764
2018-06-11,FC_GBR_4,127681,24506
2018-06-11,FC_CAN_1,244759,42025
2018-06-11,FC_CAN_2,228848,38127
2018-06-11,FC_CAN_3,130404,16851
2018-06-11,FC_CAN_4,189003,28033
2018-06-11,FC_AUS_1,242274,27905
2018-06-11,FC_AUS_2,147438,19313
2018-06-11,FC_AUS_3,173750,20815
2018-06-11,FC_AUS_4,216077,41437
2018-06-11,FC_BRA_1,139855,22568
2018-06-11,FC_BRA_2,153545,18873
2018-06-11,FC_BRA_3,195195,36062
2018-06-11,FC_BRA_4,144630,20956
2018-06-11,FC_ZAF_1,149908,27857
2018-06-11,FC_ZAF_2,222440,23943
2018-06-11,FC_ZAF_3,151579,29025
2018-06-11,FC_ZAF_4,131525,20235
2018-06-18,FC_USA_1,154294,24774
2018-06-18,FC_USA_2,198699,37704
2018-06-18,FC_USA_3,185229,28035
2018-06-18,FC_USA_4,229465,34865
2018-06-18,FC_DEU_1,236292,41262
2018-06-18,FC_DEU_2,209998,21203
2018-06-18,FC_DEU_3,162463,23538
2018-06-18,FC_DEU_4,237207,42184
2018-06-18,FC_FRA_1,179247,28415
2018-06-18,FC_FRA_2,125187,12866
2018-06-18,FC_FRA_3,130593,14934
2018-06-18,FC_FRA_4,184581,29129
2018-06-18,FC_KOR_1,180501,21381
2018-06-18,FC_KOR_2,234682,35505
2018-06-18,FC_KOR_3,202830,30256
2018-06-18,FC_KOR_4,216010,37424
2018-06-18,FC_JPN_1,237461,43799
2018-06-18,FC_JPN_2,221111,30929
2018-06-18,FC_JPN_3,163571,22531
2018-06-18,FC_JPN_4,229623,42869
2018-06-18,FC_GBR_1,175077,34208
2018-06-18,FC_GBR_2,216870,30653
2018-06-18,FC_GBR_3,205929,30911
2018-06-18,FC_GBR_4,242202,28750
2018-06-18,FC_CAN_1,149103,19909
2018-06-18,FC_CAN_2,237848,24590
2018-06-18,FC_CAN_3,194658,26660
2018-06-18,FC_CAN_4,132693,20079
2018-06-18,FC_AUS_1,206049,32822
2018-06-18,FC_AUS_2,168375,24235
2018-06-18,FC_AUS_3,207663,35732
2018-06-18,FC_AUS_4,232102,36756
2018-06-18,FC_BRA_1,188787,34692
2018-06-18,FC_BRA_2,244197,47002
2018-06-18,FC_BRA_3,188962,25986
2018-06-18,FC_BRA_4,236703,34085
2018-06-18,FC_ZAF_1,234315,37591
2018-06-18,FC_ZAF_2,170102,18788
2018-06-18,FC_ZAF_3,216133,33443
2018-06-18,FC_ZAF_4,246572,47463
2018-06-25,FC_USA_1,248615,31487
2018-06-25,FC_USA_2,190884,22156
2018-06-25,FC_USA_3,192305,19579
2018-06-25,FC_USA_4,225174,22548
2018-06-25,FC_DEU_1,164592,31762
2018-06-25,FC_DEU_2,177451,26291
2018-06-25,FC_DEU_3,247272,45261
2018-06-25,FC_DEU_4,120295,16976
2018-06-25,FC_FRA_1,171265,22011
2018-06-25,FC_FRA_2,215262,32320
2018-06-25,FC_FRA_3,200210,33932
2018-06-25,FC_FRA_4,142642,21128
2018-06-25,FC_KOR_1,203392,23318
2018-06-25,FC_KOR_2,193974,26103
2018-06-25,FC_KOR_3,150795,17984
2018-06-25,FC_KOR_4,191525,37523
2018-06-25,FC_JPN_1,196623,22125
2018-06-25,FC_JPN_2,243777,41276
2018-06-25,FC_JPN_3,192833,27854
2018-06-25,FC_JPN_4,230149,35153
2018-06-25,FC_GBR_1,166955,28753
2018-06-25,FC_GBR_2,182500,23108
2018-06-25,FC_GBR_3,164341,20027
2018-06-25,FC_GBR_4,186818,36559
2018-06-25,FC_CAN_1,178591,28093
2018-06-25,FC_CAN_2,146546,17500
2018-06-25,FC_CAN_3,162761,29925
2018-06-25,FC_CAN_4,223438,33626
2018-06-25,FC_AUS_1,155963,29410
2018-06-25,FC_AUS_2,135924,18353
2018-06-25,FC_AUS_3,216480,39977
2018-06-25,FC_AUS_4,247131,43173
2018-06-25,FC_BRA_1,172475,32120
2018-06-25,FC_BRA_2,171635,33996
2018-06-25,FC_BRA_3,122782,17868
2018-06-25,FC_BRA_4,139547,21463
2018-06-25,FC_ZAF_1,215017,24832
2018-06-25,FC_ZAF_2,237565,27969
2018-06-25,FC_ZAF_3,243744,24824
2018-06-25,FC_ZAF_4,174682,31194
2018-07-02,FC_USA_1,218414,25400
2018-07-02,FC_USA_2,126358,23452
2018-07-02,FC_USA_3,169940,17859
2018-07-02,FC_USA_4,183731,27074
2018-07-02,FC_DEU_1,129866,20123
2018-07-02,FC_DEU_2,247664,39437
2018-07-02,FC_DEU_3,247243,44459
2018-07-02,FC_DEU_4,221633,25659
2018-07-02,FC_FRA_1,160364,17018
2018-07-02,FC_FRA_2,181540,28200
2018-07-02,FC_FRA_3,178129,20562
2018-07-02,FC_FRA_4,181469,27586
2018-07-02,FC_KOR_1,207647,31030
2018-07-02,FC_KOR_2,205402,35515
2018-07-02,FC_KOR_3,130103,13709
2018-07-02,FC_KOR_4,134321,25467
2018-07-02,FC_JPN_1,226183,43079
2018-07-02,FC_JPN_2,143194,20666
2018-07-02,FC_JPN_3,126015,19026
2018-07-02,FC_JPN_4,183090,31977
2018-07-02,FC_GBR_1,145403,27613
2018-07-02,FC_GBR_2,190696,26694
2018-07-02,FC_GBR_3,158410,31183
2018-07-02,FC_GBR_4,221747,30984
2018-07-02,FC_CAN_1,201954,33435
2018-07-02,FC_CAN_2,223664,27014
2018-07-02,FC_CAN_3,188454,22476
2018-07-02,FC_CAN_4,154778,23668
2018-07-02,FC_AUS_1,207630,37765
2018-07-02,FC_AUS_2,143025,16893
2018-07-02,FC_AUS_3,230572,26419
2018-07-02,FC_AUS_4,156925,25500
2018-07-02,FC_BRA_1,194849,31279
2018-07-02,FC_BRA_2,179085,34388
2018-07-02,FC_BRA_3,170839,30689
2018-07-02,FC_BRA_4,225617,30759
2018-07-02,FC_ZAF_1,132210,26088
2018-07-02,FC_ZAF_2,182857,33175
2018-07-02,FC_ZAF_3,176561,34242
2018-07-02,FC_ZAF_4,217379,39555
2018-07-09,FC_USA_1,176808,17921
2018-07-09,FC_USA_2,155619,17690
2018-07-09,FC_USA_3,215139,37704
2018-07-09,FC_USA_4,198542,33085
2018-07-09,FC_DEU_1,195969,22829
2018-07-09,FC_DEU_2,178395,29541
2018-07-09,FC_DEU_3,137094,17414
2018-07-09,FC_DEU_4,156877,16414
2018-07-09,FC_FRA_1,139262,17542
2018-07-09,FC_FRA_2,174468,31087
2018-07-09,FC_FRA_3,209946,41819
2018-07-09,FC_FRA_4,121294,21186
2018-07-09,FC_KOR_1,190187,31618
2018-07-09,FC_KOR_2,121686,20852
2018-07-09,FC_KOR_3,126912,24990
2018-07-09,FC_KOR_4,200159,38763
2018-07-09,FC_JPN_1,236798,44573
2018-07-09,FC_JPN_2,194671,35101
2018-07-09,FC_JPN_3,170834,28600
2018-07-09,FC_JPN_4,125947,23219
2018-07-09,FC_GBR_1,120960,23717
2018-07-09,FC_GBR_2,166946,17956
2018-07-09,FC_GBR_3,245822,39732
2018-07-09,FC_GBR_4,201444,30829
2018-07-09,FC_CAN_1,224687,38992
2018-07-09,FC_CAN_2,222958,34138
2018-07-09,FC_CAN_3,169669,33690
2018-07-09,FC_CAN_4,235793,44055
2018-07-09,FC_AUS_1,181683,18660
2018-07-09,FC_AUS_2,220848,40197
2018-07-09,FC_AUS_3,138823,27249
2018-07-09,FC_AUS_4,200381,21570
2018-07-09,FC_BRA_1,216755,36621
2018-07-09,FC_BRA_2,236990,42366
2018-07-09,FC_BRA_3,233605,29723
2018-07-09,FC_BRA_4,209214,41195
2018-07-09,FC_ZAF_1,140116,23763
2018-07-09,FC_ZAF_2,194548,24924
2018-07-09,FC_ZAF_3,207037,27204
2018-07-09,FC_ZAF_4,219853,30609
2018-07-16,FC_USA_1,240178,44074
2018-07-16,FC_USA_2,178343,30638
2018-07-16,FC_USA_3,185169,30983
2018-07-16,FC_USA_4,167366,31588
2018-07-16,FC_DEU_1,165089,30722
2018-07-16,FC_DEU_2,128277,20217
2018-07-16,FC_DEU_3,164947,17143
2018-07-16,FC_DEU_4,147523,28510
2018-07-16,FC_FRA_1,195466,22225
2018-07-16,FC_FRA_2,219236,39138
2018-07-16,FC_FRA_3,186693,21904
2018-07-16,FC_FRA_4,145064,22763
2018-07-16,FC_KOR_1,206462,29741
2018-07-16,FC_KOR_2,158258,29118
2018-07-16,FC_KOR_3,232266,41825
2018-07-16,FC_KOR_4,232400,33808
2018-07-16,FC_JPN_1,142188,19449
2018-07-16,FC_JPN_2,211889,33022
2018-07-16,FC_JPN_3,243655,27616
2018-07-16,FC_JPN_4,186491,29345
2018-07-16,FC_GBR_1,120254,18449
2018-07-16,FC_GBR_2,167084,29904
2018-07-16,FC_GBR_3,219791,29030
2018-07-16,FC_GBR_4,150771,20648
2018-07-16,FC_CAN_1,234324,43830
2018-07-16,FC_CAN_2,216622,36560
2018-07-16,FC_CAN_3,182513,34366
2018-07-16,FC_CAN_4,189819,35107
2018-07-16,FC_AUS_1,225757,36685
2018-07-16,FC_AUS_2,231237,33044
2018-07-16,FC_AUS_3,140343,24458
2018-07-16,FC_AUS_4,200908,32127
2018-07-16,FC_BRA_1,135035,18482
2018-07-16,FC_BRA_2,191214,22475
2018-07-16,FC_BRA_3,171948,31394
2018-07-16,FC_BRA_4,246257,31280
2018-07-16,FC_ZAF_1,208021,36254
2018-07-16,FC_ZAF_2,155460,27304
2018-07-16,FC_ZAF_3,184959,27211
2018-07-16,FC_ZAF_4,143552,28686
2018-07-23,FC_USA_1,180087,31569
2018-07-23,FC_USA_2,172667,20451
2018-07-23,FC_USA_3,171831,21031
2018-07-23,FC_USA_4,218300,26242
2018-07-23,FC_DEU_1,237650,41739
2018-07-23,FC_DEU_2,121672,19970
2018-07-23,FC_DEU_3,218021,21904
2018-07-23,FC_DEU_4,146523,20140
2018-07-23,FC_FRA_1,220937,31830
2018-07-23,FC_FRA_2,225945,29382
2018-07-23,FC_FRA_3,234893,26647
2018-07-23,FC_FRA_4,182863,35859
2018-07-23,FC_KOR_1,199114,30862
2018-07-23,FC_KOR_2,199411,29128
2018-07-23,FC_KOR_3,213919,25987
2018-07-23,FC_KOR_4,146774,17715
2018-07-23,FC_JPN_1,165209,26359
2018-07-23,FC_JPN_2,140251,16173
2018-07-23,FC_JPN_3,175201,27347
2018-07-23,FC_JPN_4,144498,24405
2018-07-23,FC_GBR_1,146381,25350
2018-07-23,FC_GBR_2,165624,30409
2018-07-23,FC_GBR_3,182087,22557
2018-07-23,FC_GBR_4,228641,28456
2018-07-23,FC_CAN_1,220420,31881
2018-07-23,FC_CAN_2,125371,20337
2018-07-23,FC_CAN_3,163634,17920
2018-07-23,FC_CAN_4,218584,39660
2018-07-23,FC_AUS_1,159486,29262
2018-07-23,FC_AUS_2,120051,16314
2018-07-23,FC_AUS_3,121502,19926
2018-07-23,FC_AUS_4,196177,32559
2018-07-23,FC_BRA_1,183297,29676
2018-07-23,FC_BRA_2,178278,24700
2018-07-23,FC_BRA_3,243345,33463
2018-07-23,FC_BRA_4,219222,39192
2018-07-23,FC_ZAF_1,174098,29181
2018-07-23,FC_ZAF_2,165824,25616
2018-07-23,FC_ZAF_3,134822,23524
2018-07-23,FC_ZAF_4,199572,32433
2018-07-30,FC_USA_1,124332,16466
2018-07-30,FC_USA_2,131995,17803
2018-07-30,FC_USA_3,162244,24933
2018-07-30,FC_USA_4,192699,34125
2018-07-30,FC_DEU_1,125082,14997
2018-07-30,FC_DEU_2,162139,20352
2018-07-30,FC_DEU_3,189320,21596
2018-07-30,FC_DEU_4,187844,24157
2018-07-30,FC_FRA_1,218470,23365
2018-07-30,FC_FRA_2,227349,42216
2018-07-30,FC_FRA_3,220945,43874
2018-07-30,FC_FRA_4,187938,30528
2018-07-30,FC_KOR_1,236163,27724
2018-07-30,FC_KOR_2,163114,21614
2018-07-30,FC_KOR_3,132563,16471
2018-07-30,FC_KOR_4,130164,16926
2018-07-30,FC_JPN_1,123352,13647
2018-07-30,FC_JPN_2,146345,19639
2018-07-30,FC_JPN_3,138961,22319
2018-07-30,FC_JPN_4,244438,42588
2018-07-30,FC_GBR_1,166319,24735
2018-07-30,FC_GBR_2,184171,24599
2018-07-30,FC_GBR_3,163328,18585
2018-07-30,FC_GBR_4,174426,26441
2018-07-30,FC_CAN_1,177148,28620
2018-07-30,FC_CAN_2,163478,23694
2018-07-30,FC_CAN_3,222649,39189
2018-07-30,FC_CAN_4,193804,24357
2018-07-30,FC_AUS_1,174790,19070
2018-07-30,FC_AUS_2,148762,16777
2018-07-30,FC_AUS_3,199298,32584
2018-07-30,FC_AUS_4,221570,40821
2018-07-30,FC_BRA_1,136925,25472
2018-07-30,FC_BRA_2,171185,32160
2018-07-30,FC_BRA_3,161494,26010
2018-07-30,FC_BRA_4,160275,24475
2018-07-30,FC_ZAF_1,153464,22338
2018-07-30,FC_ZAF_2,128005,23456
2018-07-30,FC_ZAF_3,152863,15300
2018-07-30,FC_ZAF_4,189932,26855
2018-08-06,FC_USA_1,219797,42561
2018-08-06,FC_USA_2,122477,20985
2018-08-06,FC_USA_3,214471,33471
2018-08-06,FC_USA_4,177138,32948
2018-08-06,FC_DEU_1,168115,32402
2018-08-06,FC_DEU_2,238769,43978
2018-08-06,FC_DEU_3,150788,24570
2018-08-06,FC_DEU_4,185849,32626
2018-08-06,FC_FRA_1,227164,27481
2018-08-06,FC_FRA_2,211376,31262
2018-08-06,FC_FRA_3,172637,31478
2018-08-06,FC_FRA_4,214532,23180
2018-08-06,FC_KOR_1,151728,26596
2018-08-06,FC_KOR_2,126499,17120
2018-08-06,FC_KOR_3,159897,23438
2018-08-06,FC_KOR_4,214698,41708
2018-08-06,FC_JPN_1,124044,23619
2018-08-06,FC_JPN_2,199329,38908
2018-08-06,FC_JPN_3,206056,34576
2018-08-06,FC_JPN_4,188139,33843
2018-08-06,FC_GBR_1,160252,18315
2018-08-06,FC_GBR_2,207458,37396
2018-08-06,FC_GBR_3,241709,47860
2018-08-06,FC_GBR_4,244999,48282
2018-08-06,FC_CAN_1,213634,39061
2018-08-06,FC_CAN_2,230312,38154
2018-08-06,FC_CAN_3,223066,23396
2018-08-06,FC_CAN_4,158336,20261
2018-08-06,FC_AUS_1,229920,31340
